year,km_driven,fuel,seller_type,transmission,owner,new_name,seats,mileage,engine,max_power,torque_nm,max_torque_rpm,country owner,was_filledna,age,km_per_year,is_automatic_flag,is_first_owner_flag,engine per liter,is_passenger_car_flag,is_dealer,brand_grouped,power_per_liter,torque_per_liter,car_age_pol,selling_price
2016.0,15500,Petrol,Individual,Manual,First Owner,Toyota,5,16.78,1496,88.73,132.0,3000.0,Japan,0,9.0,1722.2222222222222,0,1,1.496,1,0,Toyota,59.31149732620321,88.23529411764706,81.0,540000
2013.0,120000,Diesel,Individual,Manual,First Owner,Tata,5,19.09,1396,69.0,135.0,2500.0,India,0,12.0,10000.0,0,1,1.396,1,0,Tata,49.42693409742121,96.70487106017193,144.0,250000
2012.0,60000,Diesel,Individual,Manual,First Owner,Tata,5,25.0,1396,69.0,140.0,1800.0,India,0,13.0,4615.384615384615,0,1,1.396,1,0,Tata,49.42693409742121,100.2865329512894,169.0,260000
2014.0,43011,Petrol,Dealer,Manual,First Owner,Ford,5,18.88,999,123.37,170.0,1400.0,USA,0,11.0,3910.090909090909,0,1,0.999,1,1,Ford,95.23809523809523,170.17017017017017,121.0,550000
2017.0,15000,Diesel,Individual,Manual,First Owner,Ford,5,25.83,1498,99.0,215.0,1750.0,USA,0,8.0,1875.0,0,1,1.498,1,0,Ford,66.08811748998664,143.52469959946595,64.0,550000
2011.0,110000,Diesel,Individual,Manual,Second Owner,Mahindra,7,13.6,2523,63.0,180.0,1440.0,India,0,14.0,7857.142857142857,0,0,2.523,0,0,Mahindra,24.97027348394768,71.3436385255648,196.0,370000
2005.0,70000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,5,19.7,796,46.3,62.0,3000.0,India,0,20.0,3500.0,0,0,0.796,1,0,Maruti,58.16582914572864,77.8894472361809,400.0,125000
2010.0,110000,Diesel,Individual,Manual,First Owner,Tata,5,17.0,1405,71.0,135.0,2500.0,India,0,15.0,7333.333333333333,0,1,1.405,1,0,Tata,50.53380782918149,96.08540925266904,225.0,200000
2016.0,80000,Diesel,Individual,Manual,First Owner,Hyundai,5,21.19,1396,88.73,220.0,1500.0,South Korea,0,9.0,8888.888888888889,0,1,1.396,1,0,Hyundai,63.56017191977078,157.59312320916908,81.0,720000
2018.0,25000,Petrol,Individual,Manual,First Owner,Ford,5,18.16,1196,86.8,112.0,4000.0,USA,0,7.0,3571.4285714285716,0,1,1.196,1,0,Ford,72.5752508361204,93.64548494983278,49.0,700000
2019.0,5000,Petrol,Individual,Manual,First Owner,Hyundai,5,20.3,1086,68.07,99.07,4500.0,South Korea,0,6.0,672.5909523809523,0,1,1.086,1,0,Hyundai,62.679558011049714,91.22467771639042,36.0,500000
2007.0,60000,Petrol,Individual,Manual,Second Owner,Maruti,4,16.1,796,37.0,59.0,2500.0,India,0,18.0,3333.3333333333335,0,0,0.796,1,0,Maruti,46.482412060301506,74.12060301507537,324.0,125000
2015.0,80000,Diesel,Individual,Manual,First Owner,Renault,8,21.04,1461,83.8,200.0,1900.0,France,0,10.0,8000.0,0,1,1.461,0,0,Renault,57.35797399041752,136.89253935660506,100.0,690000
2017.0,120000,Diesel,Individual,Manual,First Owner,Jeep,5,17.1,1956,170.0,350.0,1750.0,USA,0,8.0,15000.0,0,1,1.956,1,0,Other,86.9120654396728,178.9366053169734,64.0,1550000
2013.0,110000,Petrol,Individual,Manual,Second Owner,Tata,5,15.3,1193,65.3,100.02782999999998,2600.0,India,0,12.0,9166.666666666666,0,0,1.193,1,0,Tata,54.735959765297565,83.84562447611063,144.0,170000
2010.0,110000,Diesel,Individual,Manual,Third Owner,Fiat,5,20.4,1248,91.7,209.0,2000.0,Italy,0,15.0,7333.333333333333,0,0,1.248,1,0,Other,73.4775641025641,167.46794871794873,225.0,275000
2007.0,200000,Diesel,Individual,Manual,Third Owner,Toyota,8,12.8,2494,102.0,200.05565999999996,1400.0,Japan,0,18.0,11111.111111111111,0,0,2.494,0,0,Toyota,40.8981555733761,80.21477947072972,324.0,500000
2013.0,80000,Diesel,Individual,Manual,Second Owner,Volkswagen,5,19.33,1968,138.1,320.0,1750.0,Germany,0,12.0,6666.666666666667,0,0,1.968,1,0,Volkswagen,70.17276422764228,162.60162601626016,144.0,950000
2019.0,24000,Diesel,Individual,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,6.0,4000.0,0,1,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,36.0,802999
2013.0,150000,Diesel,Individual,Manual,First Owner,Maruti,5,23.4,1248,74.0,190.0,2000.0,India,0,12.0,12500.0,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,144.0,470000
2015.0,60000,Petrol,Individual,Manual,First Owner,Renault,5,25.17,799,53.3,72.0,4386.0,France,0,10.0,6000.0,0,1,0.799,1,0,Renault,66.7083854818523,90.11264080100125,100.0,300000
2014.0,116000,Diesel,Individual,Manual,First Owner,Renault,5,19.01,1461,108.45,248.0,2250.0,France,0,11.0,10545.454545454546,0,1,1.461,1,0,Renault,74.22997946611909,169.74674880219027,121.0,600000
2018.0,30000,Diesel,Individual,Manual,First Owner,Mahindra,6,25.32,1198,77.0,190.0,1750.0,India,0,7.0,4285.714285714285,0,1,1.198,0,0,Mahindra,64.27378964941569,158.59766277128548,49.0,700000
2014.0,33000,Diesel,Individual,Automatic,First Owner,Mercedes-Benz,7,11.3,2982,204.1055999999999,450.1999999999998,1600.0,Germany,0,11.0,3000.0,1,1,2.982,0,0,Other,85.30297957817208,207.23133578841646,121.0,3250000
2019.0,25000,Diesel,Individual,Manual,First Owner,Volkswagen,5,21.66,1498,108.62,250.0,1500.0,Germany,0,6.0,5000.0,0,1,1.498,1,0,Volkswagen,72.51001335113484,166.88918558077435,36.0,800000
2014.0,60000,Diesel,Individual,Automatic,First Owner,Audi,5,17.68,1968,174.33,380.0,1750.0,Germany,0,11.0,5454.545454545455,1,1,1.968,1,0,Other,88.58231707317074,193.08943089430895,121.0,2200000
2007.0,121000,Diesel,Individual,Manual,Second Owner,Hyundai,5,18.1,1493,110.0,235.3596,1900.0,South Korea,0,18.0,6722.222222222223,0,0,1.493,1,0,Hyundai,73.67716008037507,157.64206296048224,324.0,245000
2010.0,120000,Diesel,Individual,Manual,Second Owner,Hyundai,5,16.8,1493,110.0,235.3596,1900.0,South Korea,0,15.0,8000.0,0,0,1.493,1,0,Hyundai,73.67716008037507,157.64206296048224,225.0,310000
2007.0,120000,Diesel,Individual,Manual,Second Owner,Hyundai,5,18.1,1493,110.0,235.3596,1900.0,South Korea,0,18.0,6666.666666666667,0,0,1.493,1,0,Hyundai,73.67716008037507,157.64206296048224,324.0,245000
2011.0,110000,Petrol,Individual,Manual,First Owner,Volkswagen,5,16.47,1198,73.9,110.0,3750.0,Germany,0,14.0,7857.142857142857,0,1,1.198,1,0,Volkswagen,61.68614357262104,91.81969949916528,196.0,450000
2013.0,84000,Diesel,Individual,Automatic,Second Owner,Volkswagen,5,16.96,1968,138.03,320.0,1750.0,Germany,0,12.0,7000.0,1,0,1.968,1,0,Volkswagen,70.13719512195122,162.60162601626016,144.0,850000
2004.0,120000,Petrol,Individual,Automatic,Third Owner,Honda,5,11.1878,2354,152.0,215.0,3600.0,Japan,0,21.0,5714.285714285715,1,0,2.354,1,0,Honda,64.57094307561597,91.33389974511469,441.0,325000
2015.0,73500,Diesel,Individual,Manual,First Owner,Hyundai,5,19.67,1582,126.2,259.9,1900.0,South Korea,0,10.0,7350.0,0,1,1.582,1,0,Hyundai,79.7724399494311,164.28571428571428,100.0,1000000
2016.0,34000,Diesel,Individual,Manual,Second Owner,Hyundai,5,24.4,1120,71.0,180.4,1750.0,South Korea,0,9.0,3777.777777777778,0,0,1.12,1,0,Hyundai,63.39285714285714,161.07142857142856,81.0,590000
2019.0,23000,Diesel,Individual,Manual,First Owner,Nissan,5,20.45,1461,108.5,240.0,1750.0,Japan,0,6.0,3833.3333333333335,0,1,1.461,1,0,Other,74.26420260095824,164.27104722792606,36.0,1200000
2008.0,163000,Diesel,Individual,Manual,Third Owner,Ford,5,17.8,1399,68.0,159.848395,2000.0,USA,0,17.0,9588.235294117647,0,0,1.399,1,0,Ford,48.60614724803431,114.2590385989993,289.0,175000
2017.0,50000,Diesel,Individual,Automatic,First Owner,Toyota,7,11.36,2755,171.5,360.0,1400.0,Japan,0,8.0,6250.0,1,1,2.755,0,0,Toyota,62.25045372050817,130.6715063520871,64.0,2175000
2019.0,10500,Diesel,Individual,Manual,First Owner,Honda,5,25.6,1498,97.9,200.0,1750.0,Japan,0,6.0,1750.0,0,1,1.498,1,0,Honda,65.35380507343125,133.5113484646195,36.0,1110000
2000.39,248020,Diesel,Individual,Manual,Second Owner,Mitsubishi,5,14.8,1998,68.0,122.583125,3000.0,Japan,0,23.00999999999999,11200.0,0,0,1.998,1,0,Other,34.034034034034036,71.07023411371237,529.4699999999996,150000
2013.0,155000,Diesel,Individual,Manual,Second Owner,Volkswagen,5,20.54,1598,103.6,250.0,1500.0,Germany,0,12.0,12916.666666666666,0,0,1.598,1,0,Volkswagen,64.83103879849811,156.44555694618273,144.0,325000
2010.0,163000,Diesel,Individual,Manual,First Owner,Ford,5,17.8,1399,68.0,159.848395,2000.0,USA,0,15.0,10866.666666666666,0,1,1.399,1,0,Ford,48.60614724803431,114.2590385989993,225.0,325000
2008.0,75000,Petrol,Individual,Manual,First Owner,Honda,5,17.7,1497,78.0,124.54445499999999,2700.0,Japan,0,17.0,4411.764705882353,0,1,1.497,1,0,Honda,52.104208416833664,83.19602872411488,289.0,280000
2008.0,56000,Petrol,Individual,Manual,Third Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,17.0,3294.1176470588234,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,289.0,160000
2014.0,120000,Diesel,Individual,Manual,Second Owner,Honda,5,26.0,1498,98.6,200.0,1750.0,Japan,0,11.0,10909.09090909091,0,0,1.498,1,0,Honda,65.82109479305741,133.5113484646195,121.0,640000
2007.0,120000,Diesel,Individual,Manual,Third Owner,Tata,5,17.88,1396,52.8,85.0,2500.0,India,0,18.0,6666.666666666667,0,0,1.396,1,0,Tata,37.82234957020057,71.07023411371237,324.0,65000
2007.0,175000,Diesel,Individual,Manual,Second Owner,Skoda,5,18.7,1896,66.0,210.0,2000.0,Czech Republic,0,18.0,9722.222222222223,0,0,1.896,1,0,Other,34.810126582278485,110.75949367088609,324.0,195000
2009.0,80000,Petrol,Individual,Manual,Second Owner,Maruti,5,18.9,998,67.1,90.0,3500.0,India,0,16.0,5000.0,0,0,0.998,1,0,Maruti,67.23446893787575,90.18036072144288,256.0,160000
2015.0,84000,Petrol,Individual,Manual,Second Owner,Maruti,5,23.1,998,67.04,90.0,3500.0,India,0,10.0,8400.0,0,0,0.998,1,0,Maruti,67.17434869739479,90.18036072144288,100.0,330000
2010.0,50000,Petrol,Individual,Manual,Second Owner,Ford,5,15.6,1196,70.0,102.0,4000.0,USA,0,15.0,3333.3333333333335,0,0,1.196,1,0,Ford,58.52842809364549,85.28428093645485,225.0,180000
2011.0,30000,Petrol,Individual,Manual,First Owner,Hyundai,5,19.81,1086,68.05,99.04,4500.0,South Korea,0,14.0,2142.8571428571427,0,1,1.086,1,0,Hyundai,62.66114180478821,91.19705340699815,196.0,300000
2018.0,5000,Petrol,Individual,Manual,First Owner,Hyundai,5,18.6,1197,81.83,114.7,4000.0,South Korea,0,7.0,672.5909523809523,0,1,1.197,1,0,Hyundai,68.3625730994152,95.82289055973266,49.0,730000
2014.0,80000,Petrol,Individual,Manual,Second Owner,Hyundai,5,21.1,814,55.2,74.5,4000.0,South Korea,0,11.0,7272.727272727273,0,0,0.814,1,0,Hyundai,67.81326781326783,91.52334152334153,121.0,250000
2018.0,13000,Petrol,Individual,Manual,First Owner,Ford,5,20.4,1194,94.93,120.0,4250.0,USA,0,7.0,1857.142857142857,0,1,1.194,1,0,Ford,79.50586264656617,100.50251256281408,49.0,690000
2016.0,35000,Petrol,Individual,Manual,Second Owner,Maruti,5,21.4,1197,83.1,115.0,4000.0,India,0,9.0,3888.8888888888887,0,0,1.197,1,0,Maruti,69.4235588972431,96.0735171261487,81.0,650000
2015.0,120000,Diesel,Individual,Manual,Second Owner,Mahindra,5,21.03,1461,65.0,160.0,2000.0,India,0,10.0,12000.0,0,0,1.461,1,0,Mahindra,44.49007529089664,109.51403148528405,100.0,380000
2014.0,50000,Petrol,Individual,Manual,Second Owner,Tata,5,17.57,1193,88.7,140.0,1500.0,India,0,11.0,4545.454545454545,0,0,1.193,1,0,Tata,74.35037720033529,117.35121542330259,121.0,360000
2012.0,110000,Diesel,Individual,Manual,Second Owner,Hyundai,5,22.32,1582,126.32,259.8,1900.0,South Korea,0,13.0,8461.538461538461,0,0,1.582,1,0,Hyundai,79.84829329962072,164.22250316055624,169.0,590000
2013.0,70000,Diesel,Individual,Manual,Second Owner,Mahindra,7,15.1,2179,140.0,330.0,1600.0,India,0,12.0,5833.333333333333,0,0,2.179,0,0,Mahindra,64.24965580541533,151.44561725562187,144.0,750000
2011.0,100000,Diesel,Individual,Manual,Third Owner,Fiat,5,20.3,1248,75.0,197.0,1750.0,Italy,0,14.0,7142.857142857143,0,0,1.248,1,0,Other,60.09615384615385,157.85256410256412,196.0,254999
2015.0,20000,Petrol,Individual,Manual,First Owner,Hyundai,5,18.9,1197,81.86,113.75,4000.0,South Korea,0,10.0,2000.0,0,1,1.197,1,0,Hyundai,68.38763575605681,95.02923976608187,100.0,499000
2018.0,60000,Diesel,Individual,Automatic,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,7.0,8571.42857142857,1,1,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,49.0,730000
2012.0,75000,Diesel,Individual,Manual,First Owner,Renault,5,23.08,1461,63.12,160.0,2000.0,France,0,13.0,5769.2307692307695,0,1,1.461,1,0,Renault,43.20328542094455,109.51403148528405,169.0,220000
2006.0,110000,Petrol,Individual,Manual,Third Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,19.0,5789.473684210527,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,361.0,229999
2006.0,90000,Petrol,Individual,Manual,Fourth & Above Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,19.0,4736.8421052631575,0,0,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,361.0,215000
2006.0,110000,Diesel,Individual,Manual,Third Owner,Tata,5,16.8,1405,62.0,122.583125,2500.0,India,0,19.0,5789.473684210527,0,0,1.405,1,0,Tata,44.12811387900356,87.24777580071174,361.0,100000
2004.0,120000,Petrol,Individual,Manual,Fourth & Above Owner,Hyundai,5,14.4,1599,94.0,122.583125,3500.0,South Korea,0,21.0,5714.285714285715,0,0,1.599,1,0,Hyundai,58.78674171357098,76.66236710444028,441.0,110000
2009.0,48000,Diesel,Individual,Manual,Second Owner,Tata,5,17.0,1405,71.0,135.0,2500.0,India,0,16.0,3000.0,0,0,1.405,1,0,Tata,50.53380782918149,96.08540925266904,256.0,152000
2014.0,72000,Petrol,Dealer,Manual,First Owner,Hyundai,5,18.6,1197,81.83,114.7,4000.0,South Korea,0,11.0,6545.454545454545,0,1,1.197,1,1,Hyundai,68.3625730994152,95.82289055973266,121.0,415000
2015.0,51000,Petrol,Dealer,Manual,First Owner,Maruti,5,22.0,1197,81.8,113.0,4200.0,India,0,10.0,5100.0,0,1,1.197,1,1,Maruti,68.33751044277359,94.40267335004177,100.0,475000
2017.0,29000,Petrol,Dealer,Manual,First Owner,Maruti,5,20.89,1197,81.8,113.0,4200.0,India,0,8.0,3625.0,0,1,1.197,1,1,Maruti,68.33751044277359,94.40267335004177,64.0,525000
2015.0,28000,Petrol,Dealer,Manual,First Owner,Maruti,5,20.52,1197,81.8,113.0,4200.0,India,0,10.0,2800.0,0,1,1.197,1,1,Maruti,68.33751044277359,94.40267335004177,100.0,365000
2011.0,97000,Diesel,Dealer,Manual,First Owner,Maruti,5,25.2,1248,74.0,190.0,2000.0,India,0,14.0,6928.571428571428,0,1,1.248,1,1,Maruti,59.294871794871796,152.24358974358975,196.0,375000
2018.0,59000,Diesel,Dealer,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,7.0,8428.57142857143,0,1,1.248,1,1,Maruti,59.31089743589743,152.24358974358975,49.0,765000
2019.0,27000,Diesel,Individual,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,6.0,4500.0,0,1,1.248,1,0,Maruti,59.31089743589743,152.24358974358975,36.0,770000
2014.0,69000,Diesel,Dealer,Manual,First Owner,Mahindra,7,15.1,2179,140.0,330.0,1600.0,India,0,11.0,6272.727272727273,0,1,2.179,0,1,Mahindra,64.24965580541533,151.44561725562187,121.0,780000
2018.0,15000,Diesel,Individual,Manual,First Owner,Maruti,5,25.1,1248,88.5,200.0,1750.0,India,0,7.0,2142.8571428571427,0,1,1.248,1,0,Maruti,70.91346153846153,160.25641025641025,49.0,990000
2019.0,35700,Diesel,Dealer,Manual,First Owner,Maruti,5,28.4,1248,74.02,190.0,2000.0,India,0,6.0,5950.0,0,1,1.248,1,1,Maruti,59.31089743589743,152.24358974358975,36.0,800000
2012.0,120000,Diesel,Individual,Manual,Third Owner,Hyundai,5,22.32,1582,126.32,259.8,1900.0,South Korea,0,13.0,9230.76923076923,0,0,1.582,1,0,Hyundai,79.84829329962072,164.22250316055624,169.0,350000
2013.0,120000,Diesel,Individual,Manual,First Owner,Volkswagen,5,22.07,1199,73.9,180.0,2000.0,Germany,0,12.0,10000.0,0,1,1.199,1,0,Volkswagen,61.63469557964971,150.1251042535446,144.0,325000
2013.0,80000,Diesel,Individual,Manual,First Owner,Volkswagen,5,22.07,1199,73.9,180.0,2000.0,Germany,0,12.0,6666.666666666667,0,1,1.199,1,0,Volkswagen,61.63469557964971,150.1251042535446,144.0,360000
2010.0,120000,Petrol,Individual,Manual,First Owner,Maruti,5,20.92,998,67.1,90.0,3500.0,India,0,15.0,8000.0,0,1,0.998,1,0,Maruti,67.23446893787575,90.18036072144288,225.0,148000
2017.0,36000,Diesel,Individual,Manual,First Owner,Maruti,5,27.39,1248,74.0,190.0,2000.0,India,0,8.0,4500.0,0,1,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,64.0,670000
2014.0,120000,Diesel,Individual,Manual,First Owner,Toyota,5,23.59,1364,67.04,170.0,1800.0,Japan,0,11.0,10909.09090909091,0,1,1.364,1,0,Toyota,49.14956011730205,124.63343108504398,121.0,430999
2017.0,9000,Petrol,Individual,Manual,First Owner,Maruti,8,16.8,796,37.0,59.0,2500.0,India,0,8.0,1125.0,0,1,0.796,0,0,Maruti,42.96482412060302,74.12060301507537,64.0,260000
2012.0,50000,Petrol,Individual,Manual,Second Owner,Tata,4,25.4,796,37.48,59.0,4000.0,India,0,13.0,3846.153846153846,0,0,0.796,1,0,Tata,60.06410256410256,81.73076923076923,169.0,70000
2019.0,35000,Petrol,Individual,Manual,First Owner,Renault,5,23.01,999,67.0,91.0,4250.0,France,0,6.0,5833.333333333333,0,1,0.999,1,0,Renault,67.06706706706707,91.09109109109109,36.0,300000
2011.0,130000,Diesel,Individual,Manual,Second Owner,Mahindra,7,14.0,2498,112.0,260.0,1800.0,India,0,14.0,9285.714285714286,0,0,2.498,0,0,Mahindra,44.83586869495596,104.08326661329062,196.0,150000
2010.0,70000,Diesel,Individual,Manual,First Owner,Ford,5,20.0,1399,68.0,160.0,2000.0,USA,0,15.0,4666.666666666667,0,1,1.399,1,0,Ford,48.60614724803431,114.3674052894925,225.0,260000
2012.0,90000,Diesel,Individual,Manual,Third Owner,Maruti,5,19.3,1248,73.9,190.0,2000.0,India,0,13.0,6923.076923076923,0,0,1.248,1,0,Maruti,59.21474358974359,152.24358974358975,169.0,320000
2018.0,35000,Petrol,Individual,Manual,First Owner,Tata,5,17.0,1198,108.5,170.0,1750.0,India,0,7.0,5000.0,0,1,1.198,1,0,Tata,90.56761268781302,141.90317195325542,49.0,700000
2012.0,80000,Petrol,Individual,Manual,First Owner,Volkswagen,5,16.47,1198,73.9,110.0,3750.0,Germany,0,13.0,6153.846153846154,0,1,1.198,1,0,Volkswagen,61.68614357262104,91.81969949916528,169.0,415000
2008.0,120000,Diesel,Individual,Manual,Second Owner,Maruti,5,17.8,1248,75.0,190.0,2000.0,India,0,17.0,7058.823529411765,0,0,1.248,1,0,Maruti,60.09615384615385,152.24358974358975,289.0,260000
2015.0,30000,Petrol,Individual,Manual,First Owner,Toyota,5,17.71,1197,78.9,104.0,3100.0,Japan,0,10.0,3000.0,0,1,1.197,1,0,Toyota,65.91478696741855,86.88387635756057,100.0,515000
2016.0,60000,Diesel,Individual,Manual,First Owner,Hyundai,5,23.9,1582,126.2,259.9,1900.0,South Korea,0,9.0,6666.666666666667,0,1,1.582,1,0,Hyundai,79.7724399494311,164.28571428571428,81.0,803999
2007.0,200000,Diesel,Individual,Manual,Second Owner,Skoda,5,16.6,1896,122.4,209.86230999999998,1900.0,Czech Republic,0,18.0,11111.111111111111,0,0,1.896,1,0,Other,64.55696202531647,110.6868723628692,324.0,275000
2017.0,101000,Diesel,Individual,Manual,First Owner,Ford,5,22.77,1498,98.59,205.0,1750.0,USA,0,8.0,12625.0,0,1,1.498,1,0,Ford,65.81441922563418,136.84913217623497,64.0,934000
2007.0,110000,Diesel,Individual,Manual,First Owner,Ford,5,17.8,1399,68.0,159.848395,2000.0,USA,0,18.0,6111.111111111111,0,1,1.399,1,0,Ford,48.60614724803431,114.2590385989993,324.0,210000
2014.0,136000,Diesel,Individual,Manual,Third Owner,Toyota,8,12.99,2494,100.6,200.0,1400.0,Japan,0,11.0,12363.636363636364,0,0,2.494,0,0,Toyota,40.336808340016034,80.19246190858058,121.0,1050000
2011.0,248020,Diesel,Individual,Manual,Second Owner,Chevrolet,7,14.8,2499,80.0,186.32635,1800.0,USA,0,14.0,17501.666666666664,0,0,2.499,0,0,Chevrolet,32.01280512204882,74.56036414565826,196.0,650000
2012.0,74000,Diesel,Individual,Manual,Fourth & Above Owner,Chevrolet,5,17.3,1998,163.7,380.0,2000.0,USA,0,13.0,5692.307692307692,0,0,1.998,1,0,Chevrolet,81.93193193193193,190.19019019019018,169.0,550000
2010.0,248020,Diesel,Individual,Manual,Fourth & Above Owner,Chevrolet,9,14.8,2499,80.0,186.32635,1800.0,USA,0,15.0,17501.666666666664,0,0,2.499,0,0,Chevrolet,32.01280512204882,74.56036414565826,225.0,285000
2015.0,22700,Petrol,Individual,Manual,First Owner,Honda,5,18.7,1199,88.7,110.0,4800.0,Japan,0,10.0,2270.0,0,1,1.199,1,0,Honda,73.97831526271894,91.74311926605505,100.0,700000
2011.0,36000,Petrol,Individual,Manual,Second Owner,Maruti,5,15.37,1196,73.0,101.0,3000.0,India,0,14.0,2571.4285714285716,0,0,1.196,1,0,Maruti,61.03678929765886,84.44816053511705,196.0,250000
2015.0,57000,Diesel,Individual,Manual,Second Owner,Maruti,5,26.59,1248,74.0,190.0,2000.0,India,0,10.0,5700.0,0,0,1.248,1,0,Maruti,59.294871794871796,152.24358974358975,100.0,575000
2018.0,33000,Diesel,Individual,Manual,First Owner,Tata,5,27.28,1047,69.0,140.0,1800.0,India,0,7.0,4714.285714285715,0,1,1.047,1,0,Tata,65.90257879656161,133.71537726838588,49.0,540000
2012.0,59000,Petrol,Individual,Manual,First Owner,Maruti,7,16.02,1373,93.7,130.0,4000.0,India,0,13.0,4538.461538461538,0,1,1.373,0,0,Maruti,68.24471959213402,94.68317552804079,169.0,560000
2012.0,200000,Diesel,Individual,Manual,First Owner,Volkswagen,5,20.54,1598,103.6,250.0,1500.0,Germany,0,13.0,15384.615384615385,0,1,1.598,1,0,Volkswagen,64.83103879849811,156.44555694618273,169.0,380000
2011.0,80000,Petrol,Individual,Manual,Second Owner,Ford,5,15.6,1196,70.0,102.0,4000.0,USA,0,14.0,5714.285714285715,0,0,1.196,1,0,Ford,58.52842809364549,85.28428093645485,196.0,240000
2012.0,70000,LPG,Individual,Manual,First Owner,Chevrolet,5,13.2,995,60.2,90.3,4200.0,USA,0,13.0,5384.615384615385,0,1,0.995,1,0,Chevrolet,60.502512562814076,90.7537688442211,169.0,300000
2018.0,50000,Petrol,Individual,Manual,First Owner,Datsun,5,22.7,799,53.64,72.0,4386.0,Japan,0,7.0,7142.857142857143,0,1,0.799,1,0,Other,67.13391739674593,90.11264080100125,49.0,280000
2011.0,118000,Diesel,Individual,Manual,Second Owner,Maruti,5,21.1,1248,73.9,113.0,4500.0,India,0,14.0,8428.57142857143,0,0,1.248,1,0,Maruti,59.21474358974359,90.5448717948718,196.0,350000
2014.0,248020,Diesel,Individual,Manual,Second Owner,Tata,5,19.1,1405,70.0,135.4,2500.0,India,0,11.0,17501.666666666664,0,0,1.405,1,0,Tata,49.8220640569395,96.37010676156584,121.0,110000
2018.0,20000,Diesel,Individual,Manual,First Owner,Tata,5,21.5,1497,108.5,260.0,1500.0,India,0,7.0,2857.1428571428573,0,1,1.497,1,0,Tata,72.47828991315964,173.68069472277887,49.0,980000
2018.0,21871,Diesel,Individual,Manual,First Owner,Tata,5,21.5,1497,108.5,260.0,1500.0,India,0,7.0,3124.4285714285716,0,1,1.497,1,0,Tata,72.47828991315964,173.68069472277887,49.0,969999
2016.0,120000,Diesel,Individual,Manual,First Owner,Mahindra,6,25.32,1198,77.0,190.0,1750.0,India,0,9.0,13333.333333333334,0,1,1.198,0,0,Mahindra,64.27378964941569,158.59766277128548,81.0,357000
2014.0,100000,Diesel,Individual,Manual,First Owner,Tata,5,19.1,1405,70.0,135.4,2500.0,India,0,11.0,9090.90909090909,0,1,1.405,1,0,Tata,49.8220640569395,96.37010676156584,121.0,280000
2012.0,50000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,13.0,3846.153846153846,0,1,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,169.0,430000
2014.0,50000,Diesel,Individual,Manual,First Owner,Maruti,5,19.369999999999997,1248,81.86,160.0,2000.0,India,0,11.0,4545.454545454545,0,1,1.248,1,0,Maruti,65.59294871794872,128.2051282051282,121.0,217000
2015.0,70000,Petrol,Individual,Manual,First Owner,Maruti,5,22.74,796,47.3,69.0,3500.0,India,0,10.0,7000.0,0,1,0.796,1,0,Maruti,59.42211055276381,86.68341708542714,100.0,250000
2018.0,25000,Petrol,Individual,Manual,First Owner,Tata,5,23.84,1199,84.0,114.0,3500.0,India,0,7.0,3571.4285714285716,0,1,1.199,1,0,Tata,70.05838198498749,95.07923269391159,49.0,500000
2017.0,25000,Petrol,Individual,Manual,First Owner,Maruti,5,24.7,796,47.3,69.0,3500.0,India,0,8.0,3125.0,0,1,0.796,1,0,Maruti,59.42211055276381,86.68341708542714,64.0,316000
2018.0,50000,Petrol,Individual,Manual,First Owner,Maruti,5,24.7,796,47.3,69.0,3500.0,India,0,7.0,7142.857142857143,0,1,0.796,1,0,Maruti,59.42211055276381,86.68341708542714,49.0,350000
2018.0,14000,Diesel,Individual,Manual,First Owner,Tata,5,21.5,1497,108.5,260.0,1500.0,India,0,7.0,2000.0,0,1,1.497,1,0,Tata,72.47828991315964,173.68069472277887,49.0,950000
2013.0,76000,Diesel,Individual,Manual,First Owner,Mahindra,7,15.96,2523,62.1,195.0,1400.0,India,0,12.0,6333.333333333333,0,1,2.523,0,0,Mahindra,24.613555291319855,77.28894173602853,144.0,475000
2019.0,5000,Diesel,Individual,Automatic,First Owner,Toyota,7,15.04,2755,174.5,450.0,1600.0,Japan,0,6.0,672.5909523809523,1,1,2.755,0,0,Toyota,63.3393829401089,163.3393829401089,36.0,3200000
